Main_Atlas_Number,Main_Display_Name,Main_X,Main_Y,Location_X,Location_Y,Location_Longitude,Location_Latitude,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
4071,"Clifton Hill, Scottish Borders (Cliftonhill Field; Hoprig; Dovecot Hall)",376625,670715,-264458,7544290,-2.37566985274047,55.9289749877673,3.1902254653363656e-12,-3.8018186791825093,Scottish Borders,Berwickshire,Cockburnspath
4072,"Coldstream, Scottish Borders (Cottage Hospital, Coldstream)",383276,639193,-252392,7488270,-2.26727952042745,55.6460259568593,3.459200040527637e-12,-3.8017407249713764,Scottish Borders,Berwickshire,Coldstream
4073,"Greenknowe, Scottish Borders (Bellshiel)",382003,649846,-254722,7507166,-2.28820908795778,55.7416995801153,3.4276391885012917e-12,-3.801749635328336,Scottish Borders,Berwickshire,Edrom
4074,"Milne Graden, Scottish Borders (Littlehaugh Shiel; Milne Graden Policies)",387343,643838,-245223,7496532,-2.20287580236415,55.6878863857823,3.3309854860608127e-12,-3.8017773046674708,Scottish Borders,Berwickshire,Coldstream
4075,"Lennelhill, Scottish Borders",386300,642580,-247063,7494294,-2.21940216883323,55.6765543929724,3.367766089104198e-12,-3.80176670647209,Scottish Borders,Berwickshire,Coldstream
4076,"Milne Graden, Scottish Borders (Hamilton House; Milne Graden Policies)",387970,644800,-244118,7498242,-2.19294547397221,55.6965462828138,3.3063576590521455e-12,-3.8017844494042343,Scottish Borders,Berwickshire,Coldstream
4077,"Hatchednize, Scottish Borders",380919,642022,-256583,7493269,-2.30492655393556,55.6713579212017,3.506855806567869e-12,-3.801727383538971,Scottish Borders,Berwickshire,Coldstream
4078,"Hirsel Law, Scottish Borders (The Hirsel Policies)",382529,641600,-253731,7492532,-2.27930228383089,55.6676270589117,3.4709734103309855e-12,-3.80173741642529,Scottish Borders,Berwickshire,Coldstream
4079,"Coldstream, Scottish Borders",384614,640031,-250031,7489764,-2.24606765013254,55.6536000948289,3.423156863686142e-12,-3.801750905691386,Scottish Borders,Berwickshire,Coldstream
4080,"Hatchednize, Scottish Borders",380975,641803,-256482,7492881,-2.30402095870436,55.6693923659143,3.5064190246040464e-12,-3.8017275052092305,Scottish Borders,Berwickshire,Coldstream
4081,"Ninewells, Scottish Borders",386678,655336,-246463,7516957,-2.21401769935956,55.7911801030031,3.236831830395702e-12,-3.801804833421428,Scottish Borders,Berwickshire,Chirnside
4082,"Stuartslaw, Scottish Borders",386145,655360,-247410,7516997,-2.22251908661219,55.7913806568658,3.251969265562971e-12,-3.801800368041861,Scottish Borders,Berwickshire,Edrom
4083,"Oldcastles, Scottish Borders (Billiemire Burn)",386386,658600,-247000,7522765,-2.21883889730228,55.8204992229527,3.196260430312328e-12,-3.801816877952924,Scottish Borders,Berwickshire,Chirnside
4084,"Billie Mains, Scottish Borders (Auchencrow Mains)",386216,659131,-247305,7523709,-2.22157916944895,55.8252654309809,3.1925347627294883e-12,-3.801817989640161,Scottish Borders,Berwickshire,Coldingham
4085,"Allt Fawr, Pembrokeshire",207931,226004,-533575,6781948,-4.79318258462822,51.8993538737497,1.4887785450802363e-12,-3.8024767716803782,Pembrokeshire,Pembrokeshire,New Moat
4086,"Maines South Lodge, Scottish Borders",388370,656094,-243463,7518315,-2.18706666968251,55.7980348238192,3.175029525650306e-12,-3.801823225800374,Scottish Borders,Berwickshire,Chirnside
4087,"Pwll-y-Rhyd, Powys",291423,213619,-398123,6765949,-3.57640293683463,51.8105861007575,1.8153812777123798e-12,-3.8023179842840595,Powys,Brecknockshire,Ystradfellte
4088,"Marden, Scottish Borders",380593,657020,-257279,7519913,-2.31117993683408,55.8061037037689,3.37113861669215e-12,-3.8017657389688977,Scottish Borders,Berwickshire,Bunkle And Preston
4089,"Mullock Bridge West, Pembrokeshire",180591,208296,-576494,6751505,-5.17873711415534,51.7302895950541,1.0110801316459805e-12,-3.8027637093711615,Pembrokeshire,Pembrokeshire,Marloes
4090,"Borough Head, Pembrokeshire",183770,212689,-571682,6758818,-5.1355083078995,51.7709644577997,1.076032475916777e-12,-3.8027194853921253,Pembrokeshire,Pembrokeshire,Talbenny
4091,"Mouth Bridge, Scottish Borders",382261,652958,-254287,7512700,-2.28430310710123,55.7696708191988,3.3869259517931855e-12,-3.8017612193980446,Scottish Borders,Berwickshire,Duns
4092,"Haly Jo, Lumsdaine, Scottish Borders (Shilments Field)",387410,669780,-245239,7542701,-2.20301944567302,55.9209794802284,2.949463985213692e-12,-3.8018926808969877,Scottish Borders,Berwickshire,Coldingham
4093,"Lowries Knowes, Scottish Borders",385370,669700,-248872,7542547,-2.23565713628866,55.9202025698095,3.0095129594598995e-12,-3.8018738186973886,Scottish Borders,Berwickshire,Coldingham
4094,"Earn's Heugh Nw, Scottish Borders (Tun Law)",389186,669148,-242073,7541582,-2.1745760502044,55.9153445507938,2.909588262222979e-12,-3.8019053633882995,Scottish Borders,Berwickshire,Coldingham
4095,"Earn's Heugh Se, Scottish Borders (Tun Law; Yearns Heugh; Earnsheugh)",389275,669110,-241914,7541514,-2.17315064034247,55.915005132875,2.9076454929623367e-12,-3.801905984552364,Scottish Borders,Berwickshire,Coldingham
4096,"Coldingham Loch, Scottish Borders (Biter's Craig)",389880,668680,-240835,7540749,-2.16345522858386,55.9111548281851,2.8979378764136513e-12,-3.80190909297327,Scottish Borders,Berwickshire,Coldingham
4097,"Lumsdaine Dean, Scottish Borders (Dowlaw Burn; Lumsdain Dean)",386230,669460,-247339,7542123,-2.22188422294639,55.9180717448409,2.990799421467291e-12,-3.8018796668795143,Scottish Borders,Berwickshire,Coldingham
4098,"Lumsdaine Dean, Scottish Borders (Dowlaw Burn; Lumsdain Dean)",386220,669330,-247356,7541891,-2.22203754470413,55.9169034167624,2.9939757392016483e-12,-3.8018786723488605,Scottish Borders,Berwickshire,Coldingham
4099,"East Reston Mill, Scottish Borders (East Reston)",389920,661546,-240734,7528029,-2.16254731659755,55.8470566482308,3.03773618551238e-12,-3.801865049133245,Scottish Borders,Berwickshire,Coldingham
4100,"Ferneycastle, Scottish Borders (Ferney Castle)",388095,660284,-243972,7525773,-2.19163800482227,55.8356755701075,3.1172944797170064e-12,-3.8018406477704807,Scottish Borders,Berwickshire,Coldingham
4101,"Coveyheugh, Scottish Borders",386890,662610,-246126,7529910,-2.21099018640922,55.8565432800193,3.1119798906441585e-12,-3.8018422634083113,Scottish Borders,Berwickshire,Coldingham
4103,"Greenwood, Scottish Borders",383663,664400,-251877,7533081,-2.26264835479485,55.8725272101546,3.1673430439962373e-12,-3.8018255317039715,Scottish Borders,Berwickshire,Coldingham
4104,"Marygoldhill Plantation, Scottish Borders (Marygold Plantation; Bunkle Edge)",380720,660510,-257082,7526128,-2.30940255536575,55.8374664450008,3.311826176959149e-12,-3.801782859561741,Scottish Borders,Berwickshire,Bunkle And Preston
4105,"Marygoldhill Plantation, Scottish Borders (Marygold Plantation; Bunkle Edge)",380460,660200,-257541,7525573,-2.31353145585499,55.8346705960177,3.3231153178934395e-12,-3.801779583622064,Scottish Borders,Berwickshire,Bunkle And Preston
4106,"Dogbush Plantation, Scottish Borders (Marygold; Bunkle Edge)",381470,661070,-255753,7527131,-2.29746601405992,55.8425275608761,3.284442191229766e-12,-3.801790840328657,Scottish Borders,Berwickshire,Bunkle And Preston
4107,"Warlawbank, Horseley Hill, Scottish Borders (Horseley Hill)",383129,662000,-252810,7528800,-2.2710320537621,55.8509447882161,3.226698839380843e-12,-3.8018078311533428,Scottish Borders,Berwickshire,Coldingham
4108,"Fosterland Burn, Scottish Borders (Fosterlands)",382814,660886,-253362,7526813,-2.27599235941986,55.8409243308718,3.2546672821360697e-12,-3.801799573765969,Scottish Borders,Berwickshire,Bunkle And Preston
4109,"Blue House, Scottish Borders (Sunnyside)",384489,661820,-250391,7528488,-2.24929951903021,55.8493734082111,3.1942148340079867e-12,-3.8018174882119906,Scottish Borders,Berwickshire,Coldingham
4110,"Black Ball Camp, Somerset (British Camp)",298430,142650,-384537,6652127,-3.45435333524931,51.1739839188497,1.2965639692043816e-12,-3.8025826493049237,Somerset,Somerset,Dunster
4111,"Brander Heugh, Scottish Borders (Lumsdaine)",387170,670390,-245670,7543789,-2.20688888575877,55.9264538909022,2.9427725544514808e-12,-3.801894800246411,Scottish Borders,Berwickshire,Coldingham
4112,"Cow Castle, Somerset (Ring Castle; Cae Castle)",279450,137350,-414550,6643019,-3.72396368907078,51.1226575832771,1.2327490472705025e-12,-3.802620356880088,Somerset,Somerset,Exmoor
4113,"Grabbist Hill, Somerset",298280,143660,-384807,6653735,-3.45678449890335,51.183036359782,1.304954985700726e-12,-3.802577793616507,Somerset,Somerset,Dunster
4114,"Dean Castles, Scottish Borders (West Mains, Dean)",380770,670530,-257072,7543996,-2.30931928243721,55.927497205064,3.1073156323025763e-12,-3.8018436830220885,Scottish Borders,Berwickshire,Cockburnspath
4115,"Siccar Point, Scottish Borders",381110,670880,-256469,7544623,-2.3039026703444,55.9306554408569,3.0913182372293936e-12,-3.801848563955457,Scottish Borders,Berwickshire,Cockburnspath
4116,"Holywell Haugh, Scottish Borders",390128,647871,-240308,7503704,-2.15872509196314,55.7241891430819,3.2148346340611652e-12,-3.801811349878618,Scottish Borders,Berwickshire,Ladykirk
4117,"Fishwick Mains, Scottish Borders",391762,649768,-237419,7507080,-2.13276878656318,55.7412649839056,3.1420147863534592e-12,-3.8018331593617236,Scottish Borders,Berwickshire,Hutton
4118,"Oldberry Castle, Somerset (Oldbury Castle)",290930,128200,-395989,6628852,-3.55722738020221,51.0427113598958,1.169703589758197e-12,-3.8026590505719136,Somerset,Somerset,Dulverton
4119,"Mounsey Castle, Somerset (Mounsey Camp)",288560,129550,-399797,6630921,-3.59143640481114,51.0543910997552,1.178874355207475e-12,-3.8026533280032986,Somerset,Somerset,Dulverton
4120,"Greenfield, Scottish Borders (Greenfield, Camp Field Fort; Hilltops)",394757,657902,-232126,7521555,-2.08522525791167,55.8143927229009,2.930480984715764e-12,-3.801898702579792,Scottish Borders,Berwickshire,Foulden
4121,"Foulden, Scottish Borders (New Farm; No 9 Kirkbanny; Deans Burns)",392464,656572,-236195,7519182,-2.12177813262395,55.8024117128213,3.0328873722545764e-12,-3.801866551478282,Scottish Borders,Berwickshire,Foulden
4122,"Edrington Bastle, Scottish Borders (Chesterfield; Witches Cleuch; Whiteadder Water)",394380,654020,-232787,7514647,-2.09115966701913,55.7795080517485,2.9994498297868045e-12,-3.801876960190917,Scottish Borders,Berwickshire,Mordington
4123,"Union Bridge, Scottish Borders",392943,650670,-235327,7508687,-2.1139820441419,55.7493885371029,3.0912666920003288e-12,-3.801848579712383,Scottish Borders,Berwickshire,Hutton
4124,"Harper Heugh, Scottish Borders",390534,654982,-239616,7516346,-2.15251047136914,55.7880910130893,3.1212105096877718e-12,-3.8018394585942534,Scottish Borders,Berwickshire,Foulden
4125,"Pettico Wick, Scottish Borders",390670,669000,-239429,7541324,-2.1508287344274,55.9140461368231,2.865592465270806e-12,-3.801919505836195,Scottish Borders,Berwickshire,Coldingham
4126,"Fleurs, Scottish Borders",392230,665330,-236639,7534782,-2.12576476781997,55.8810992447796,2.8897083406863006e-12,-3.8019117341241504,Scottish Borders,Berwickshire,Coldingham
4127,"Brewer's Castle, Somerset",288320,129770,-400185,6631262,-3.59492728675132,51.0563219810742,1.180472535050863e-12,-3.8026523340980614,Somerset,Somerset,Withypool
4128,"Bennison's Brae, Scottish Borders",392763,665360,-235691,7534837,-2.11724573855347,55.8813772029129,2.8707945697522147e-12,-3.8019178253107104,Scottish Borders,Berwickshire,Coldingham
4129,"Hetha Burn West, Northumberland",387880,627480,-244191,7467563,-2.19360886184323,55.5409173620702,3.3066715380743305e-12,-3.8017843580988995,Northumberland,Northumberland,Kirknewton
4130,"Chester Hill, Scottish Borders (Greystonelees; Hindchester)",395260,660180,-231237,7525612,-2.07723924761228,55.8348661101691,2.8753694631491992e-12,-3.801916349258343,Scottish Borders,Berwickshire,Ayton
4131,"Catch-a-Penny, Scottish Borders (Catch-a-Penny House; Lamberton Smallholdings)",395803,660110,-230272,7525489,-2.06856874082929,55.8342422899769,2.8562286697737165e-12,-3.8019225364607494,Scottish Borders,Berwickshire,Ayton
4132,"Fancove Head, Scottish Borders",395460,662500,-230886,7529746,-2.07408573336693,55.8557134671448,2.8278242326221765e-12,-3.8019317746921293,Scottish Borders,Berwickshire,Ayton
4133,"Aytonlaw W, Scottish Borders (Castle Dikes; 8 Aytonlaw Cottages; Hairy Craigs Quarry; Eye Water)",391020,660870,-238776,7526829,-2.14495694328515,55.8410046948937,3.013437081895176e-12,-3.8018725957690034,Scottish Borders,Berwickshire,Ayton
4134,"Aytonlaw E, Scottish Borders (Castle Dikes; 8 Aytonlaw Cottages; Eye Water)",391180,660880,-238491,7526847,-2.14240235560268,55.841097527901,3.007896610483264e-12,-3.8018743227643506,Scottish Borders,Berwickshire,Ayton
4135,"Camphill, Northumberland",397460,654710,-227321,7515879,-2.04206155975099,55.7857344288668,2.873123784683908e-12,-3.801917073591827,Northumberland,Northumberland,Berwick-Upon-Tweed
4136,"Linthill, Scottish Borders",392280,662809,-236542,7530288,-2.12489282258101,55.8584487889703,2.936035376811221e-12,-3.8018969376773386,Scottish Borders,Berwickshire,Eyemouth
4137,"Cornhill, Northumberland",385973,640205,-247628,7490081,-2.22447964893998,55.6552049360644,3.3858459282994864e-12,-3.801761528089817,Northumberland,Northumberland,Cornhill-on-Tweed
4138,"Whidden Hill, Northumberland",390040,645050,-240453,7498695,-2.16002246135434,55.6988399260321,3.239638380414469e-12,-3.8018040043586967,Northumberland,Northumberland,Norham
4139,"Furzebury Brake, Somerset (East Myne Camp)",293580,148300,-392444,6660993,-3.52538328825802,51.2238884939642,1.3405884394544165e-12,-3.8025574261395754,Somerset,Somerset,Minehead Without
4140,"Bury Castle, Selworthy, Somerset",291770,147160,-395290,6659111,-3.55094877171216,51.2133006472056,1.3295739192189405e-12,-3.802563678787773,Somerset,Somerset,Selworthy
4141,"Bury Castle Camp, Brompton Regis, Somerset",293850,126980,-391314,6627008,-3.51523296065638,51.0322919759384,1.1616366372792774e-12,-3.8026641117686157,Somerset,Somerset,Brompton Regis
4142,"Ayton, Scottish Borders",393240,661250,-234830,7527513,-2.10951704527729,55.8444556772496,2.9304211948894038e-12,-3.80189872159136,Scottish Borders,Berwickshire,Ayton
4143,"Bemersyde Moss, Scottish Borders",361302,634413,-291182,7479554,-2.61573174764821,55.6018211389954,3.730191040029859e-12,-3.8016665827455802,Scottish Borders,Berwickshire,Mertoun
4144,"Hutton, Scottish Borders",390985,654246,-238813,7515038,-2.14529395614546,55.7814866520812,3.116058286290189e-12,-3.801841023392582,Scottish Borders,Berwickshire,Hutton
4145,"Nenthorn Bridge, Scottish Borders",369050,637070,-277527,7484370,-2.4930677532058,55.6262502328985,3.698266468132876e-12,-3.801675106529706,Scottish Borders,Berwickshire,Nenthorn
4147,"Symonds Yat, Gloucestershire",356370,215690,-293290,6770898,-2.63467220528932,51.8380606279457,1.5802235135478984e-12,-3.8024299154765155,Gloucestershire,Gloucestershire,English Bicknor
4148,"Lancaut, Gloucestershire (Spital Meend)",354260,196710,-296421,6740182,-2.66279232134173,51.6672487637576,1.5615428260033968e-12,-3.8024393217723578,Gloucestershire,Gloucestershire,Tidenham
4149,"Lydney Park Camp, Gloucestershire (Lydney Camp; Lydney Park Promontory Fort; Camp Hill Promontory Fort)",361600,202700,-284680,6749953,-2.55732652630137,51.7216553071967,1.53214620416054e-12,-3.8024542932827123,Gloucestershire,Gloucestershire,Lydney
4150,"St Abb's Head, Scottish Borders (Kirk Hill; Colodaesburg)",391600,668700,-237772,7540792,-2.13594094803717,55.9113679662068,2.8414953053384892e-12,-3.8019273198282377,Scottish Borders,Berwickshire,Coldingham
4151,"Torr Alvie, Highland (North Kinrara Farmstead ; Tor Alvie)",287701,808854,-429488,7792243,-3.85815860312893,57.1568396309002,5.136231003541458e-13,-3.8032008064809877,Highland,Inverness-shire,Alvie
4152,"Hewletts Camp, Gloucestershire",398140,222440,-225807,6782147,-2.02845511590898,51.9004591358082,1.248329718163069e-12,-3.8026110199998047,Gloucestershire,Gloucestershire,Cheltenham
4153,"Habchester, Scottish Borders (Bastleridge)",394420,658810,-232727,7523171,-2.09062184476019,55.822547367974,2.9286606025949545e-12,-3.801899281540909,Scottish Borders,Berwickshire,Mordington
4154,"Unnamed, Dowdeswell, Gloucestershire",400500,218600,-221989,6775921,-1.99415891519163,51.8659367630648,1.2449247319279755e-12,-3.802613053106401,Gloucestershire,Gloucestershire,Dowdeswell
4155,"Green Ditches, Gloucestershire",393100,202600,-233916,6750021,-2.10130659809068,51.7220340942157,1.3320901621185745e-12,-3.8025622470281824,Gloucestershire,Gloucestershire,Sapperton
4156,"Tetbury Camp, Gloucestershire",389100,192800,-240328,6734191,-2.15890534072154,51.6338547677565,1.362671561323366e-12,-3.802545003346319,Gloucestershire,Gloucestershire,Tetbury Upton
4157,"Unnamed, May Hill,  Longhope, Gloucestershire",369530,221270,-272083,6780099,-2.44416724924905,51.8891048651165,1.4748737993446992e-12,-3.80248408094351,Gloucestershire,Gloucestershire,Longhope
4158,"Dixton Hill Camp, Gloucestershire",398580,230650,-225099,6795476,-2.0220963067287,51.9742764170607,1.2127753898599141e-12,-3.8026324544195917,Gloucestershire,Gloucestershire,Oxenton
4159,"Toddington Deer Park, Gloucestershire",402400,231800,-218907,6797344,-1.96647681497685,51.9846132679229,1.179437987673751e-12,-3.8026529773679343,Gloucestershire,Gloucestershire,Toddington
4161,"Sutton Common, South Yorkshire",456399,412082,-127926,7095188,-1.14917725897225,53.6022682779972,2.6256762755529405e-13,-3.80356352622655,South Yorkshire,Yorkshire,Norton
4162,"Bamburgh Castle, Northumberland",418343,635094,-190398,7480997,-1.71037649330951,55.6091438869624,2.0633082014235994e-12,-3.8022110143154464,Northumberland,Northumberland,Bamburgh
4163,"Churchdown Hill, Gloucestershire",388100,218900,-242037,6776384,-2.17425480098069,51.8685052008727,1.3331231882757659e-12,-3.802561659806432,Gloucestershire,Gloucestershire,Churchdown
4164,"Soudley Camp, Gloucestershire",366160,210580,-277418,6762747,-2.49208441776992,51.7927982992726,1.5074513607379607e-12,-3.802467034758382,Gloucestershire,Gloucestershire,Ruspidge
4166,"Freezing Hill, South Gloucestershire (Royal Camp; Old Dyke; Furzen Hill)",372000,171480,-267643,6699776,-2.40427366306435,51.441564566219,1.4046026299821454e-12,-3.8025218178470186,South Gloucestershire,Gloucestershire,Cold Ashton
4167,"Falkirk, Callendar Woods, Falkirk",289600,678700,-419817,7556141,-3.77127886328212,55.9885697740341,1.9471087819298153e-12,-3.802259896161496,Falkirk,Stirlingshire,Falkirk
4168,"Leckhampton Hill, Gloucestershire (Leckhampton Camp; The Devil's Chimney)",394780,218350,-231236,6775512,-2.07722691015014,51.8636637910332,1.285981333667407e-12,-3.8025888063781594,Gloucestershire,Gloucestershire,Shurdington
4169,"Yell, Burgi Geos, Shetland Islands",447810,1203380,-125320,8559730,-1.12576822537506,60.7108507251665,1.1207040824551314e-13,-3.8039406280191645,Shetland Islands,Shetland,Yell
4170,"Unst, Flubersgerdie, Shetland Islands (Taing of Brough)",457119,1212493,-106039,8578090,-0.952566691999359,60.7914344438419,9.74459412086432e-14,-3.8039948895108946,Shetland Islands,Shetland,Unst
4171,"Bowhill, Scottish Borders",343009,628163,-323354,7468143,-2.90473558040689,55.5438677741438,3.5805563972389307e-12,-3.8017070115245724,Scottish Borders,Selkirkshire,Selkirk
4172,"Lambigart, Shetland Islands",428500,1142100,-165675,8436007,-1.48828578283446,60.1625054519326,1.271033002112174e-13,-3.8038900476834248,Shetland Islands,Shetland,Sandsting
4173,"Dunlappie, Angus",358319,768209,-298797,7720080,-2.68414133563441,56.8035905568821,9.202221994513882e-13,-3.802829230656127,Angus,Angus,Stracathro
4174,"Burrier Head, Shetland Islands (Dale)",416900,1151450,-188854,8454958,-1.69650070759587,60.2470991682202,1.0899652236479798e-13,-3.803951579763077,Shetland Islands,Shetland,Walls And Sandness
4175,"Clett, Shetland Islands (Burrier Head; Dale)",416915,1152162,-188817,8456392,-1.69617055606769,60.2534913948245,1.089985456150883e-13,-3.803951572480126,Shetland Islands,Shetland,Walls And Sandness
4176,"Weinnia Ness, Shetland Islands",417197,1153340,-188239,8458763,-1.69097619615929,60.264056547972,1.0951470632322451e-13,-3.803949717739947,Shetland Islands,Shetland,Walls And Sandness
4177,"Burri Stacks, Culswick, Shetland Islands",426090,1144100,-170480,8440062,-1.53144865903663,60.1806232820747,1.245905946619296e-13,-3.8038981832348653,Shetland Islands,Shetland,Sandsting
4178,"Bay of Garth, Shetland Islands (Ness; Collaster; Ness of Garth)",421650,1158220,-179222,8468556,-1.6099802651166,60.3076604178038,1.1784121571593933e-13,-3.803920651835783,Shetland Islands,Shetland,Walls And Sandness
4179,"Hoga Ness, Unst, Shetland Islands",455780,1200520,-109157,8553656,-0.980571944967934,60.6841453158293,1.11419268315673e-13,-3.8039429292647564,Shetland Islands,Shetland,Unst
4180,"Ness of Burgi, Shetland Islands",438780,1108390,-145765,8368411,-1.30942761111523,59.8589953468782,1.0518408492380845e-13,-3.8039654838278105,Shetland Islands,Shetland,Dunrossness
4181,"Tonga, Scatness, Shetland Islands (North Fort, Scatness; Scat Ness)",438877,1108808,-145563,8369242,-1.30761808612942,59.8627393611496,1.056354463285245e-13,-3.803963818503958,Shetland Islands,Shetland,Dunrossness
4182,"Kame of Isbister, Shetland Islands",438160,1191500,-145257,8535737,-1.30487021782872,60.6052328968397,1.213798400478515e-13,-3.8039087568552814,Shetland Islands,Shetland,Northmavine
4183,"Lambhoga Head, Shetland Islands (Lammigert)",440863,1113690,-141510,8378924,-1.2712033291887,59.9063818298294,1.1051356456706066e-13,-3.8039461467287317,Shetland Islands,Shetland,Dunrossness
4184,"Sumburgh Head, Shetland Islands (Geo of Toun)",440770,1108030,-141818,8367653,-1.27397487887691,59.8555719932083,1.0426481456320377e-13,-3.803968891888064,Shetland Islands,Shetland,Dunrossness
4185,"Broch of Burland, Shetland Islands",444550,1136070,-133635,8423584,-1.20045916261122,60.1069354989436,1.2936215418070084e-13,-3.803882834639003,Shetland Islands,Shetland,Lerwick
4186,"Earthwork N of Stubbs Wood, Merehead, Somerset (Merehead Camp)",369560,143710,-271286,6655281,-2.43700069562654,51.1917395890595,1.263418801244476e-12,-3.8026020592434326,Somerset,Somerset,Wanstrow
4187,"Broch of Aithsetter, Shetland Islands",444660,1130350,-133553,8412120,-1.19972631790075,60.0555682579419,1.2491658179365664e-13,-3.803897120975509,Shetland Islands,Shetland,Dunrossness
4188,"Burraland, Shetland Islands (Burroland; Broch of Burraland)",444680,1123190,-133686,8397797,-1.20092052566305,59.9912816230999,1.1847617155400697e-13,-3.8039184982449945,Shetland Islands,Shetland,Dunrossness
4189,"Birrier of West Sandwick, Yell, Shetland Islands",443850,1191350,-133694,8535300,-1.20099812213729,60.6033059218743,1.242381370838113e-13,-3.8038993340584706,Shetland Islands,Shetland,Yell
4190,"Noss Sound, Bressay, Shetland Islands",452800,1140960,-116978,8433178,-1.05082876741893,60.1498575331281,1.2503998101426252e-13,-3.803896719400894,Shetland Islands,Shetland,Bressay
4191,"Hog Sound, Shetland Islands",450810,1158130,-120488,8467791,-1.08236478662801,60.304256989087,1.3437705864459962e-13,-3.8038671467209397,Shetland Islands,Shetland,Nesting
4192,"Brough of Stoal, Aywick, Shetland Islands (Yell, Aywick, Brough of Stoal; The Snuti)",454550,1187300,-112070,8526762,-1.0067427590746,60.5656390688293,1.2336669072842213e-13,-3.8039021898218617,Shetland Islands,Shetland,Yell
4193,"Ruir Taing, Lamb Hoga, Fetlar, Shetland Islands (Fetlar, Ruir Taing, Lamb Hoga; Broch of Burgastoon)",461570,1187310,-97818,8526553,-0.878715615773457,60.5647159671051,1.1446567537994098e-13,-3.8039322466033587,Shetland Islands,Shetland,Fetlar
4194,"Aithbank, Winna Tonga, Fetlar, Shetland Islands (Fetlar, Aithbank, Winna Tonga)",464170,1189720,-92453,8531363,-0.830520176127009,60.5859431538117,1.0887666251754772e-13,-3.8039520113920458,Shetland Islands,Shetland,Fetlar
4195,"Outer Brough, Fetlar, Shetland Islands (Strandiborough; Strandburgh Ness)",467156,1193153,-86258,8538241,-0.774865205412991,60.6162710991665,1.0159254456475072e-13,-3.8039789263926003,Shetland Islands,Shetland,Fetlar
4196,"Inner Brough, Fetlar, Shetland Islands (Strandburgh Ness)",467030,1193005,-86519,8537944,-0.777216851096387,60.6149636619712,1.0191052295825688e-13,-3.8039777222427333,Shetland Islands,Shetland,Fetlar
4197,"Brei Holm, Papa Stour, Shetland Islands (Papa Stour, Brei Holm, 'Leper Houses'; Maiden Stack)",418830,1160380,-184881,8472947,-1.66081029281146,60.3271941108538,1.1178765099554642e-13,-3.803941626120055,Shetland Islands,Shetland,Walls And Sandness
4198,"Aastack, Yell, Shetland Islands",447742,1204449,-125430,8561916,-1.12675365478388,60.7204554371948,1.1084665274751529e-13,-3.8039449611986895,Shetland Islands,Shetland,Yell
4199,"Santon Burn, Middle",229730,469490,-512642,7187803,-4.60513991886654,54.0930744997615,5.308624582346525e-13,-3.8031812559096205,Middle,Middle,Santon
4200,"Ballure, Garff (Possibly Dane's Camp)",245710,493740,-486854,7230208,-4.37348283603017,54.3158759781059,7.264012197567077e-13,-3.8029868332776293,Garff,Garff,"Maughold, Town of Ramsey"
4201,"Borrane Creglea, Glenfaba (Borrane Promontory Fort, Niarbyl)",221165,478039,-527767,7201832,-4.74101354074725,54.1669169777405,5.346267272815917e-13,-3.8031770494135566,Glenfaba,Glenfaba,Patrick
4202,"Borrane Ballelby, Glenfaba (Boirane)",221530,478920,-527204,7203360,-4.73595150627346,54.1749530601867,5.409393332328226e-13,-3.803170043951824,Glenfaba,Glenfaba,Patrick
4203,"Buggane Mooar, Glenfaba (Cashtal y Vuggane Mooar)",227510,486600,-517507,7216874,-4.64884879289503,54.245948872055,6.12315780425186e-13,-3.80309474197707,Glenfaba,Glenfaba,German
4204,"Buroo, Calf of Man, Rushen",215870,464600,-535873,7178571,-4.81383315699087,54.0444054667593,4.474256542918269e-13,-3.8032807071916763,Rushen,Rushen,Rushen
4205,"Caigher Point, Calf of Man, Rushen",215260,465690,-536983,7180385,-4.82380148591597,54.0539720028639,4.484452912059456e-13,-3.803279412401025,Rushen,Rushen,Rushen
4206,"Cashtal Ree Gorree, Ayre (Balyhamig)",239120,502340,-498638,7244569,-4.47933883497541,54.3910598737951,7.671952327474759e-13,-3.802951289307657,Ayre,Ayrshire,Andreas
4207,"Cronk Mooar ny Traagh, Patrick, Glenfaba",222350,479680,-525857,7204712,-4.72385213184766,54.1820604658117,5.49020944869927e-13,-3.8031611627534105,Glenfaba,Glenfaba,Patrick
4208,"Janetstown, Highland (Janetstown Harbour; Latheronwheel House)",319055,932014,-376428,8024125,-3.38150734896053,58.2694013251153,2.774953100372697e-13,-3.803535992907559,Highland,Caithness,Latheron
4209,"Poll An Easaich, Highland",322142,933480,-370626,8027029,-3.32939411471324,58.2831225102247,2.717927810275283e-13,-3.8035463789474733,Highland,Caithness,Latheron
4210,"Skye, Leitir Fura, Kinloch, Highland (Leitir Fura, Kinloch, Isle of Skye)",173216,815439,-640463,7795689,-5.75337521161838,57.1736218822124,4.74580202524501e-13,-3.8032469419121533,Highland,Inverness-shire,Sleat
4211,"Skye, Rubha Varevan, Highland",140588,875931,-707495,7904181,-6.35553441502762,57.6981860570272,3.7573700588696784e-13,-3.803377760320477,Highland,Inverness-shire,Kilmuir
4212,"Comar Wood, Highland (Strath Glass)",232509,831008,-532613,7829684,-4.78454162972315,57.3387999758286,3.425715167153799e-13,-3.8034273467381845,Highland,Inverness-shire,Kilmorack
